X82,nd,bra,pre,par,ama,ind,total,nao_bra_prop,nao_bra_prop_declarados
35092859,168,65,13,111,4,0,361,81.994459833795,66.32124352331607
35092861,3,121,15,347,1,0,487,75.15400410677618,75
35092873,92,131,10,70,0,0,303,56.76567656765676,37.91469194312796
35092885,208,91,6,61,0,0,366,75.13661202185793,42.40506329113924
35092897,137,103,8,146,1,0,395,73.92405063291139,60.07751937984496
35092903,69,103,14,158,0,0,344,70.05813953488372,62.54545454545455
35092915,104,96,21,130,0,0,351,72.64957264957265,61.1336032388664
35092927,141,64,4,35,1,1,246,73.98373983739836,39.047619047619044
35092939,136,133,3,43,0,0,315,57.77777777777777,25.698324022346362
35092940,161,145,6,80,1,1,394,63.1979695431472,37.768240343347635
35092952,147,181,49,188,2,1,568,68.13380281690141,57.00712589073634
35092964,85,120,40,153,0,0,398,69.84924623115577,61.66134185303515
35092976,676,281,60,306,1,4,1328,78.84036144578313,56.90184049079754
35094766,51,78,6,38,1,1,175,55.42857142857143,37.096774193548384
35094778,25,151,13,151,0,0,340,55.58823529411765,52.063492063492056
35094785,472,437,40,437,3,1,1390,68.56115107913669,52.39651416122004
35094791,203,41,7,93,0,0,344,88.0813953488372,70.92198581560284
35094924,136,80,15,59,0,0,290,72.41379310344827,48.05194805194806
35095291,6,133,6,300,0,0,445,70.11235955056179,69.70387243735763
35095539,162,117,9,57,0,0,345,66.08695652173913,36.065573770491795
35095540,11,89,7,65,1,0,173,48.554913294797686,45.06172839506173
35095552,105,148,14,179,1,1,448,66.96428571428572,56.85131195335277
35095564,28,152,17,78,2,0,277,45.12635379061371,38.955823293172685
35095576,6,252,12,103,6,30,409,38.38630806845966,37.468982630272954
35095588,133,213,10,101,7,0,464,54.0948275862069,35.649546827794566
35095597,191,152,14,97,2,0,456,66.66666666666667,42.64150943396226
35095606,642,675,60,624,7,3,2011,66.43460964694182,50.69393718042367
35095618,189,93,9,54,2,0,347,73.19884726224784,41.13924050632911
35095624,83,93,6,74,0,0,256,63.671875,46.24277456647399
35095631,68,516,41,376,0,0,1001,48.451548451548454,44.69453376205787
35095643,84,42,4,68,0,0,198,78.78787878787878,63.1578947368421
35095655,132,157,13,79,0,1,382,58.90052356020943,37.2
35095667,177,46,6,39,1,1,270,82.96296296296296,50.53763440860215
35095679,221,134,12,101,4,2,474,71.72995780590718,47.03557312252964
35095680,41,108,11,93,1,1,255,57.647058823529406,49.532710280373834
35095692,1,165,29,224,0,0,419,60.620525059665866,60.526315789473685
35095709,145,616,26,271,1,0,1059,41.83191690273843,32.603938730853386
35095710,69,108,22,87,0,0,286,62.23776223776224,50.23041474654377
35095722,233,172,15,153,0,0,573,69.9825479930192,49.411764705882355
35095734,79,155,14,145,2,0,395,60.75949367088608,50.9493670886076
35095746,149,90,7,70,2,0,318,71.69811320754718,46.74556213017751
35095758,50,80,8,104,0,0,242,66.94214876033058,58.33333333333333
35095761,174,73,7,69,0,2,325,77.53846153846153,51.65562913907284
35095771,247,61,4,111,0,1,424,85.61320754716981,65.5367231638418
35098358,50,390,32,132,0,0,604,35.43046357615894,29.602888086642597
35098361,228,60,11,102,2,1,404,85.14851485148515,65.90909090909092
35098371,311,832,42,572,2,4,1763,52.80771412365286,42.69972451790633
35098383,16,271,14,266,1,0,568,52.2887323943662,50.90579710144927
35098395,139,72,1,119,1,3,335,78.50746268656717,63.26530612244898
35098401,210,395,96,401,0,0,1102,64.15607985480945,55.71748878923767
35098413,82,108,12,87,3,1,293,63.139931740614344,48.81516587677726
35098425,230,76,7,35,3,0,351,78.34757834757835,37.1900826446281
35098437,68,85,8,97,0,0,258,67.05426356589147,55.263157894736835
35098449,105,47,4,61,0,0,217,78.34101382488478,58.03571428571428
35098450,364,96,10,73,8,0,551,82.57713248638838,48.66310160427807
35098462,238,242,21,163,0,1,665,63.60902255639098,43.325526932084315
35098474,210,238,30,241,1,2,722,67.03601108033241,53.515625
35098486,20,383,50,347,3,0,803,52.3038605230386,51.08556832694764
35098498,632,214,23,207,2,2,1080,80.18518518518518,52.23214285714286
35098504,54,90,9,80,1,0,234,61.53846153846154,50
35098516,39,68,6,56,0,0,169,59.76331360946745,47.692307692307686
35098528,389,401,47,500,2,2,1341,70.09694258016405,57.8781512605042
35098536,20,427,15,276,1,0,739,42.2192151556157,40.61196105702365
35098541,181,240,34,346,1,0,802,70.07481296758104,61.352657004830924
35098553,50,277,20,112,0,1,460,39.78260869565218,32.4390243902439
35098565,213,172,17,165,1,1,569,69.77152899824253,51.685393258426956
35098577,17,768,69,703,4,2,1563,50.8637236084453,50.323415265200524
35098589,100,515,56,412,3,0,1086,52.57826887661141,47.76876267748479
35098590,11,554,68,466,1,0,1100,49.63636363636363,49.127640036730945
35098607,120,356,26,207,2,0,711,49.92967651195499,39.763113367174284
35098619,142,212,30,246,2,1,633,66.5086887835703,56.82281059063137
35098620,154,120,8,133,0,0,415,71.08433734939759,54.02298850574713
35098632,146,483,40,569,1,3,1242,61.111111111111114,55.93065693430657
35098644,49,500,67,462,2,2,1082,53.78927911275415,51.5972894482091
35098656,141,81,7,102,0,0,331,75.52870090634441,57.36842105263158
35098668,43,352,40,204,6,1,646,45.5108359133127,41.625207296849084
35098673,30,138,21,83,1,1,274,49.63503649635036,43.442622950819676
35098681,3,266,6,36,0,0,311,14.469453376205788,13.636363636363635
35098693,98,154,12,44,1,0,309,50.16181229773462,27.014218009478675
35098700,139,247,33,266,0,2,687,64.04657933042213,54.92700729927007
35098711,276,70,17,73,5,1,442,84.16289592760181,57.831325301204814
35098723,150,506,53,263,4,0,976,48.15573770491803,38.74092009685231
35098735,390,358,27,292,5,0,1072,66.60447761194031,47.50733137829912
35098747,7,140,8,53,0,0,208,32.692307692307686,30.348258706467657
35098759,402,117,8,74,1,1,603,80.59701492537313,41.7910447761194
35098760,354,330,10,216,3,0,913,63.85542168674698,40.9660107334526
35098772,208,299,23,254,1,0,785,61.910828025477706,48.18024263431543
35098784,270,297,37,437,3,0,1044,71.55172413793103,61.627906976744185
35100024,81,418,0,11,0,6,516,18.992248062015506,3.9080459770114984
35100031,22,498,2,19,4,0,545,8.62385321100917,4.780114722753348
35100043,84,586,2,11,0,0,683,14.202049780380676,2.170283806343909
35100080,74,181,19,58,1,1,334,45.808383233532936,30.384615384615387
35100092,37,55,9,19,0,0,120,54.16666666666667,33.734939759036145
35100134,63,42,1,2,4,0,112,62.5,14.28571428571429
35100161,80,150,11,27,0,0,268,44.029850746268664,20.21276595744681
35100171,93,250,4,6,1,0,354,29.378531073446325,4.214559386973182
35100183,120,171,18,66,3,0,378,54.761904761904766,33.720930232558146
35100213,66,339,12,23,4,0,444,23.648648648648653,10.317460317460315
35100250,19,62,5,10,0,0,96,35.416666666666664,19.480519480519476
35100298,30,291,4,12,3,1,341,14.662756598240467,6.430868167202575
35100304,65,555,6,24,1,0,651,14.746543778801847,5.290102389078499
35100328,39,121,2,3,0,1,166,27.108433734939762,4.7244094488189
35100353,147,465,25,134,5,3,779,40.30808729139923,26.42405063291139
35100365,87,219,14,61,1,0,382,42.67015706806283,25.762711864406786
35100420,196,846,3,2,6,0,1053,19.658119658119656,1.2835472578763163
35100432,58,2137,7,23,37,0,2262,5.526083112290003,3.0399274047186897
35100444,98,234,9,29,2,1,373,37.26541554959786,14.909090909090905
35100456,46,251,3,5,4,0,309,18.77022653721683,4.562737642585546
35100473,467,1837,9,51,20,0,2384,22.944630872483216,4.173187271778822
35100493,38,164,1,9,3,1,216,24.07407407407407,7.86516853932584
35100547,190,584,11,50,14,0,849,31.21319199057715,11.380880121396054
35100572,32,60,1,5,0,0,98,38.775510204081634,9.090909090909093
35100663,102,504,3,19,3,0,631,20.12678288431062,4.725897920604916
35100730,506,538,18,66,2,2,1132,52.473498233215544,14.057507987220452
35100785,49,393,0,7,2,0,451,12.860310421286037,2.238805970149249
35100808,719,1032,31,219,18,5,2024,49.011857707509876,20.919540229885058
35100833,56,369,3,12,9,0,449,17.817371937639205,6.106870229007633
35100900,130,179,3,14,1,2,329,45.59270516717325,10.050251256281406
35100912,166,740,14,35,13,1,969,23.632610939112485,7.845579078455788
35100959,48,3,0,1,0,0,52,94.23076923076923,25
35100985,19,180,0,8,1,0,208,13.461538461538458,4.761904761904767
35101011,198,458,13,52,4,3,728,37.08791208791209,13.584905660377355
35101047,97,478,6,24,4,1,610,21.63934426229508,6.822612085769986
35101084,30,157,0,8,1,0,196,19.897959183673475,5.421686746987953
35101096,132,130,6,11,3,0,282,53.90070921985816,13.33333333333333
35101148,54,201,0,6,1,0,262,23.282442748091604,3.3653846153846145
35101151,114,441,7,7,4,0,573,23.03664921465969,3.9215686274509776
35101175,112,960,3,14,44,0,1133,15.269196822594877,5.974534769833495
35101242,41,10,0,0,0,0,51,80.3921568627451,0
35101266,200,441,29,88,2,0,760,41.973684210526315,21.250000000000004
35101278,473,2236,5,18,41,1,2774,19.394376351838506,2.824858757062143
35101333,87,377,4,16,50,1,535,29.53271028037383,15.84821428571429
35101369,6,66,1,16,0,0,89,25.842696629213478,20.481927710843372
35101448,135,600,3,36,52,2,828,27.536231884057973,13.41991341991342
35101459,18,103,1,8,0,0,130,20.769230769230774,8.03571428571429
35101503,30,167,0,4,5,0,206,18.93203883495146,5.113636363636365
35101539,27,242,4,4,2,0,279,13.261648745519716,3.9682539682539653
35101564,122,328,0,36,11,1,498,34.13654618473896,12.765957446808507
35101597,79,1188,8,30,4,1,1310,9.31297709923664,3.4930950446791176
35101618,166,357,8,20,2,0,553,35.44303797468354,7.751937984496127
35101643,67,597,0,26,13,1,704,15.198863636363635,6.279434850863419
35101667,43,303,13,15,12,0,386,21.502590673575128,11.661807580174932
35101679,115,685,10,23,4,0,837,18.16009557945042,5.124653739612183
35101692,68,678,4,15,10,0,775,12.51612903225806,4.101838755304099
35101710,30,330,1,15,10,0,386,14.507772020725385,7.303370786516849
35101722,177,460,0,14,4,0,655,29.77099236641222,3.765690376569042
35101734,184,770,11,31,26,0,1022,24.65753424657534,8.114558472553702
35101761,26,80,2,21,0,1,130,38.46153846153846,23.076923076923073
35101771,158,234,8,36,2,0,438,46.57534246575342,16.428571428571427
35101795,78,154,6,12,14,0,264,41.666666666666664,17.204301075268813
35101813,78,275,1,7,7,0,368,25.271739130434778,5.1724137931034475
35101837,34,23,2,9,0,0,68,66.17647058823529,32.35294117647059
35101850,531,322,2,9,8,0,872,63.07339449541285,5.571847507331373
35101862,80,27,7,36,2,0,152,82.23684210526316,62.5
35101886,159,722,2,21,14,0,918,21.350762527233115,4.87483530961792
35101898,266,260,2,3,5,0,536,51.49253731343284,3.703703703703709
35101904,562,344,5,10,9,0,930,63.01075268817205,6.521739130434778
35101916,57,264,5,1,1,0,328,19.512195121951216,2.583025830258301
35101941,186,980,17,9,16,0,1208,18.87417218543046,4.109589041095896
35101965,517,681,14,42,11,1,1266,46.20853080568721,9.078771695594124
35101989,53,558,9,29,12,0,661,15.582450832072613,8.223684210526317
35101990,44,301,2,22,3,0,372,19.08602150537635,8.231707317073166
35102015,275,305,5,25,5,0,615,50.40650406504066,10.29411764705882
35102027,18,40,2,3,0,0,63,36.50793650793651,11.111111111111116
35102039,306,765,15,66,12,1,1165,34.33476394849786,10.942956926658908
35102040,522,421,13,55,2,0,1013,58.440276406712734,14.256619144602855
35102076,205,932,7,54,9,0,1207,22.783761391880695,6.986027944111772
35102088,381,696,17,83,7,3,1187,41.3647851727043,13.64764267990074
35102124,72,389,8,10,1,0,480,18.958333333333332,4.656862745098033
35102155,138,159,10,35,0,0,342,53.50877192982456,22.058823529411764
35102167,222,267,7,81,1,0,578,53.80622837370241,25
35102180,111,147,7,51,0,0,316,53.48101265822785,28.292682926829272
35102210,125,30,5,47,1,0,208,85.57692307692308,63.85542168674698
35102258,309,290,21,82,0,0,702,58.6894586894587,26.20865139949109
35102283,129,191,5,33,2,0,360,46.94444444444444,17.31601731601732
35102295,298,262,20,95,4,0,679,61.413843888070694,31.233595800524938
35102301,118,188,4,48,4,1,363,48.209366391184574,23.26530612244898
35102313,23,107,5,73,1,0,209,48.803827751196174,42.47311827956989
35102350,77,203,4,22,84,4,394,48.47715736040609,35.96214511041009
35102416,341,78,4,84,2,6,515,84.85436893203884,55.172413793103445
35102428,396,689,24,121,6,1,1237,44.30072756669361,18.073721759809747
35102465,100,247,4,32,5,1,389,36.50385604113111,14.53287197231834
35102489,8,38,1,4,0,0,51,25.49019607843137,11.627906976744185
35102490,72,488,3,10,12,0,585,16.58119658119658,4.873294346978563
35102635,234,210,2,14,4,0,464,54.741379310344826,8.695652173913048
35102659,86,62,1,8,3,0,160,61.25000000000001,16.216216216216218
35102660,200,390,1,3,3,1,598,34.78260869565217,2.010050251256279
35102714,4,43,0,4,3,0,54,20.370370370370374,14.000000000000002
35102751,276,657,14,33,32,0,1012,35.079051383399204,10.733695652173914
35102787,91,505,2,7,9,0,614,17.75244299674267,3.441682600382412
35102799,258,1374,16,28,9,1,1686,18.50533807829181,3.7815126050420145
35102805,334,619,7,19,13,0,992,37.6008064516129,5.927051671732519
35102829,112,715,9,28,6,0,870,17.816091954022983,5.672823218997358
35102842,3,65,0,0,0,0,68,4.411764705882348,0
35102854,60,199,3,6,2,0,270,26.296296296296294,5.238095238095242
35102885,73,84,8,19,4,1,189,55.55555555555556,27.586206896551722
35102891,116,28,1,34,0,0,179,84.35754189944133,55.55555555555556
35102970,2,129,0,9,0,0,140,7.857142857142863,6.521739130434778
35102982,57,136,8,18,0,2,221,38.46153846153846,17.07317073170732
35103044,143,94,11,92,0,0,340,72.35294117647058,52.28426395939086
35103100,2,0,0,0,0,63,65,100,100
35103123,90,456,2,7,15,0,570,19.999999999999996,5.000000000000004
35103147,63,54,0,9,0,0,126,57.14285714285714,14.28571428571429
35103248,190,365,6,30,9,1,601,39.267886855241265,11.192214111922139
35103263,210,228,27,90,15,1,571,60.070052539404564,36.8421052631579
35103275,20,177,15,50,4,0,266,33.45864661654135,28.04878048780488
35103329,19,64,11,36,3,0,133,51.8796992481203,43.85964912280702
35103342,429,474,7,29,23,0,962,50.72765072765073,11.06941838649156
35103408,35,58,0,5,2,0,100,42.00000000000001,10.769230769230765
35103421,123,333,2,22,29,0,509,34.577603143418465,13.730569948186533
35103433,246,710,11,47,107,1,1122,36.72014260249554,18.94977168949772
35103445,284,282,4,12,1,0,583,51.6295025728988,5.685618729096986
35103494,218,167,2,14,7,0,408,59.068627450980394,12.105263157894742
35103500,11,69,1,3,0,0,84,17.85714285714286,5.47945205479452
35103512,163,67,1,6,0,0,237,71.72995780590718,9.459459459459463
35103524,594,3912,10,49,101,0,4666,16.15945135019289,3.9292730844793677
35103536,26,435,2,0,0,0,463,6.0475161987041055,0.4576659038901587
35103548,681,1160,4,22,18,0,1885,38.46153846153846,3.6544850498338888
35103561,24,204,6,37,3,0,274,25.547445255474454,18.400000000000006
35103615,1,41,0,0,0,0,42,2.3809523809523836,0
35103697,486,223,0,4,2,1,716,68.85474860335195,3.04347826086957
35103718,253,838,5,12,37,0,1145,26.812227074235807,6.053811659192821
35103767,72,31,3,15,1,0,122,74.59016393442623,38
35103780,53,640,0,1,2,0,696,8.045977011494255,0.4665629860031051
35103792,14,83,0,0,2,0,99,16.161616161616166,2.352941176470591
35103834,78,176,2,6,0,0,262,32.82442748091603,4.347826086956519
35103861,1057,1389,25,104,53,2,2630,47.18631178707224,11.697393515575339
35103925,2,88,0,0,0,0,90,2.2222222222222254,0
35104012,11,108,0,0,0,0,119,9.243697478991598,0
35104097,131,201,0,8,0,0,340,40.88235294117647,3.8277511961722466
35104206,90,269,2,11,4,0,376,28.457446808510632,5.944055944055949
35104218,37,96,2,11,4,0,150,36,15.04424778761062
35104334,154,190,0,1,1,0,346,45.08670520231214,1.041666666666663
35104358,71,33,0,2,0,0,106,68.86792452830188,5.714285714285716
35104449,65,800,9,8,6,0,888,9.909909909909908,2.7946537059538312
35104450,103,313,1,2,0,0,419,25.298329355608594,0.9493670886076
35104589,9,149,10,38,5,0,211,29.383886255924175,26.237623762376238
35104590,133,402,1,15,16,0,567,29.100529100529105,7.3732718894009235
35104607,142,583,1,1,1,0,728,19.917582417582413,0.5119453924914641
35104619,89,95,2,33,1,0,220,56.81818181818181,27.480916030534353
35104620,689,2243,33,128,17,2,3112,27.92416452442159,7.428807263722659
35104644,109,220,4,11,6,0,350,37.142857142857146,8.713692946058094
35104668,1,103,0,0,0,0,104,0.9615384615384581,0
35104673,25,148,4,7,2,0,186,20.430107526881724,8.074534161490687
35104711,78,668,0,3,0,0,749,10.814419225634175,0.44709388971684305
35104875,219,799,7,45,5,1,1076,25.743494423791823,6.76779463243874
35104887,22,132,0,5,0,0,159,16.981132075471695,3.649635036496346
35104899,726,192,0,4,2,3,927,79.28802588996764,4.477611940298509
35104917,358,941,0,16,13,0,1328,29.141566265060238,2.989690721649485
35104985,612,1779,9,29,210,0,2639,32.5881015536188,12.23482979773064
35104991,922,568,3,22,37,0,1552,63.4020618556701,9.84126984126984
35105028,136,479,3,12,23,0,653,26.64624808575804,7.350096711798837
35105041,64,336,3,9,13,1,426,21.126760563380287,7.182320441988955
35105053,221,520,8,23,49,0,821,36.662606577344704,13.33333333333333
35105077,61,301,4,11,54,0,431,30.162412993039446,18.648648648648646
35105132,84,539,3,6,25,1,658,18.085106382978722,6.0975609756097615
35105272,4,64,0,0,0,0,68,5.882352941176472,0
35105302,56,211,0,4,9,0,280,24.642857142857146,5.803571428571431
35105314,290,956,2,21,14,1,1284,25.545171339563865,3.82293762575453
35105338,47,4,0,0,0,0,51,92.15686274509804,0
35105348,38,75,0,0,3,0,116,35.3448275862069,3.8461538461538436
35105429,130,244,1,34,2,0,411,40.63260340632603,13.16725978647687
35105521,168,253,4,5,3,0,433,41.570438799076214,4.528301886792452
35105545,506,246,0,4,17,1,774,68.21705426356588,8.208955223880599
35105569,176,385,0,6,0,0,567,32.098765432098766,1.534526854219953
35105600,150,1017,2,56,9,0,1234,17.58508914100486,6.180811808118081
35105648,643,2362,2,12,33,1,3053,22.63347527022601,1.991701244813282
35105685,31,174,0,2,7,0,214,18.691588785046733,4.918032786885251
35105797,14,21,1,5,0,0,41,48.78048780487805,22.22222222222222
35105806,34,81,2,3,3,0,123,34.14634146341463,8.98876404494382
35105818,162,468,10,45,3,0,688,31.976744186046513,11.026615969581755
35105909,4,146,0,0,0,0,150,2.6666666666666616,0
